Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-06,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,600,0,0
2017-03-07,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2017-03-08,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2017-03-09,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2017-03-10,1.3700000047683716,1.3700000047683716,1.3700000047683716,1.3700000047683716,1,0,0
2017-03-13,1.3899999856948853,1.3899999856948853,1.3899999856948853,1.3899999856948853,801,0,0
2017-03-14,1.3899999856948853,1.4700000286102295,1.3899999856948853,1.4700000286102295,2604,0,0
2017-03-15,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,4600,0,0
2017-03-16,1.3799999952316284,1.4800000190734863,1.3799999952316284,1.4800000190734863,2581,0,0
2017-03-17,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,3300,0,0
2017-03-20,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,0,0,0
2017-03-21,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,100,0,0
2017-03-22,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-23,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-24,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-27,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-28,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-29,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-30,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-03-31,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-04-03,1.4900000095367432,1.4900000095367432,1.4900000095367432,1.4900000095367432,0,0,0
2017-04-04,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1,0,0
2017-04-05,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,51,0,0
2017-04-06,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,0,0
2017-04-07,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,69,0,0
2017-04-10,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,0,0
2017-04-11,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,717,0,0
2017-04-12,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2017-04-13,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0,0,0
2017-04-18,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,200,0,0
2017-04-19,1.3700000047683716,1.3700000047683716,1.3700000047683716,1.3700000047683716,1872,0,0
2017-04-20,1.3700000047683716,1.3700000047683716,1.3700000047683716,1.3700000047683716,0,0,0
2017-04-21,1.3700000047683716,1.3700000047683716,1.3700000047683716,1.3700000047683716,0,0,0
2017-04-24,1.350000023841858,1.3600000143051147,1.350000023841858,1.3600000143051147,2001,0,0
2017-04-25,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,100,0,0
2017-04-26,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,0,0,0
2017-04-27,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,0,0,0
2017-04-28,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,2,0,0
2017-05-02,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,0,0,0
2017-05-03,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,1000,0,0
2017-05-04,1.4299999475479126,1.4299999475479126,1.4299999475479126,1.4299999475479126,0,0,0
2017-05-05,1.409999966621399,1.409999966621399,1.3899999856948853,1.3899999856948853,3021,0,0
